variant_id,analysis_tier,cost_scenario,slice_type,slice_value,portfolio_count,row_count,net_mean_log_return,net_information_ratio,gross_mean_log_return,gross_information_ratio
fixed_view_uncertainty,parent_primary,base,period,late,10,272,0.0014582219436279535,2.1701482724643806,0.0014626348919542687,2.1740758842329346
fixed_view_uncertainty,parent_primary,base,regime,calm,2,14,-0.0013171565157386342,5.9886713870471482,-0.0013171565157386342,5.9886713870471482
fixed_view_uncertainty,parent_primary,base,regime,normal,6,184,0.00023847924998066723,-1.9923924755195697,0.00024713312832792578,-1.9818276853302903
fixed_view_uncertainty,parent_primary,base,regime,stress,8,332,0.0016031775848445264,1.8918209562160531,0.0016106291555769165,1.8982563359731988
fixed_view_uncertainty,parent_primary,high,overall,overall,10,530,0.0010439418296289416,0.84666985520658977,0.0010599267623462901,0.86215906457670921
fixed_view_uncertainty,parent_primary,high,market,us,2,104,0.00051483895839095383,0.39696909445567924,0.00053106924201173141,0.42159696814639658
fixed_view_uncertainty,parent_primary,high,market,hk,2,104,-0.00070761854013351086,-1.3797967213505773,-0.00069432872022789417,-1.3528817285519439
fixed_view_uncertainty,parent_primary,high,market,cn,2,108,0.00078054584780868697,1.443461651552489,0.00079938938252581296,1.458145449221546
fixed_view_uncertainty,parent_primary,high,market,jp,2,108,0.00096891613989402714,0.0701777598641663,0.00098326584857683064,0.080323619402732999
fixed_view_uncertainty,parent_primary,high,market,tw,2,106,0.0036263806748365276,2.8206479265067093,0.0036435226869710301,2.8370166338314862
fixed_view_uncertainty,parent_primary,high,period,early,10,258,0.00061222225462969715,-0.6661456466031469,0.00063536625361229745,-0.64248414494218919
fixed_view_uncertainty,parent_primary,high,period,late,10,272,0.0014534405441502837,2.1658867672314366,0.0014626348919542687,2.1740758842329346
fixed_view_uncertainty,parent_primary,high,regime,calm,2,14,-0.0013171565157386342,5.9886713870471482,-0.0013171565157386342,5.9886713870471482
fixed_view_uncertainty,parent_primary,high,regime,normal,6,184,0.00022910271333546249,-2.0038209760448398,0.00024713312832792578,-1.9818276853302903
fixed_view_uncertainty,parent_primary,high,regime,stress,8,332,0.0015951038002107077,1.8848404312532216,0.0016106291555769165,1.8982563359731988
fixed_smart_policy,parent_primary,low,overall,overall,10,530,0.0010276657141291498,0.82599814261546367,0.0010311904267072158,0.82938781073577739
fixed_smart_policy,parent_primary,low,market,us,2,104,0.0004509237001742667,0.27598228430848931,0.00045468598355100743,0.28122809532117315
fixed_smart_policy,parent_primary,low,market,hk,2,104,-0.0006976247622532013,-1.3502667675970574,-0.00069479341609026627,-1.3445696779483047
