row_count,positive_event_count,positive_rate,roc_auc,average_precision,brier_score,log_loss,expected_calibration_error,precision_at_cost_threshold,recall_at_cost_threshold,flag_rate_at_cost_threshold,precision_at_legacy_0_60,recall_at_legacy_0_60,flag_rate_at_legacy_0_60,top_decile_lift,model,repeat_id,seed,slice_type,slice_value
106,16,0.15094339622641509,0.62465277777777772,0.21315004285806036,0.13208939759726745,0.44840469245673825,0.079235132022204835,0.2413793103448276,0.4375,0.27358490566037735,0,0,0,2.4090909090909092,random_forest,2,20260804,market,tw
106,16,0.15094339622641509,0.62951388888888893,0.20072427691012026,0.13213597698112606,0.44723621379946615,0.079207086182266448,0.21428571428571427,0.1875,0.13207547169811321,0,0,0,1.2045454545454546,random_forest,3,20260805,market,tw
106,16,0.15094339622641509,0.6020833333333333,0.18683087745587745,0.1328269716740309,0.45302768245275316,0.07771832843554069,0.16666666666666666,0.375,0.33962264150943394,0,0,0,1.8068181818181817,random_forest,4,20260806,market,tw
106,16,0.15094339622641509,0.60555555555555562,0.19031445511421505,0.13274942006540025,0.45211331773990887,0.078821804578709756,0.20000000000000001,0.3125,0.23584905660377359,0,0,0,1.2045454545454546,random_forest,5,20260807,market,tw
258,32,0.12403100775193798,0.5732162610619469,0.1764285603242374,0.11208721750223528,0.40340051498673674,0.067919213056158625,0.16666666666666666,0.0625,0.046511627906976744,0,0,0,2.1706730769230766,random_forest,1,20260803,period,early
258,32,0.12403100775193798,0.59554756637168138,0.18636181499920171,0.1116750312644994,0.40162294342664029,0.067084779814120699,0.2857142857142857,0.25,0.10852713178294573,0,0,0,2.1706730769230766,random_forest,2,20260804,period,early
258,32,0.12403100775193798,0.61006637168141586,0.18938384044979784,0.11137018518527181,0.40150581537023639,0.067521157410719304,0.21428571428571427,0.09375,0.054263565891472867,0,0,0,2.4807692307692308,random_forest,3,20260805,period,early
258,32,0.12403100775193798,0.58662887168141598,0.17806233154652884,0.11167629298421661,0.40222006843879743,0.067089623993745129,0.25,0.25,0.12403100775193798,0,0,0,2.4807692307692308,random_forest,4,20260806,period,early
258,32,0.12403100775193798,0.57197179203539816,0.16785047572318557,0.11208677738937883,0.4053754140456326,0.067890682927652296,0.20000000000000001,0.125,0.077519379844961239,0,0,0,1.8605769230769231,random_forest,5,20260807,period,early
264,18,0.068181818181818177,0.488256549232159,0.064392351615550375,0.064368423976289987,0.25599503677914842,0.014883919240422632,0,0,0.022727272727272728,0,0,0,0,random_forest,1,20260803,period,late
264,18,0.068181818181818177,0.45980126467931348,0.061973329974991595,0.064570025423221517,0.25798753218910542,0.02210695127807509,0,0,0.060606060606060608,0,0,0,0.54320987654320985,random_forest,2,20260804,period,late
264,18,0.068181818181818177,0.4850948509485094,0.067086733369536924,0.064364413134846837,0.25651561822964408,0.015166926819197062,0,0,0.030303030303030304,0,0,0,1.0864197530864197,random_forest,3,20260805,period,late
264,18,0.068181818181818177,0.48102981029810299,0.065021175699661954,0.064617068600718003,0.25718583605895601,0.028568260671449013,0,0,0.098484848484848481,0,0,0,0,random_forest,4,20260806,period,late
264,18,0.068181818181818177,0.43281391147244802,0.064004687634350924,0.064819507500399193,0.26121468658657587,0.016256704214583105,0.055555555555555552,0.055555555555555552,0.068181818181818177,0,0,0,0.54320987654320985,random_forest,5,20260807,period,late
14,2,0.14285714285714285,0.70833333333333337,0.26666666666666666,0.12713634385457578,0.43553836259306905,0.082732691039774875,0,0,0,0,0,0,0,random_forest,1,20260803,regime,calm
14,2,0.14285714285714285,0.66666666666666663,0.33333333333333331,0.13087094816449804,0.46577955264149118,0.099491923168558982,0,0,0.071428571428571425,0,0,0,0,random_forest,2,20260804,regime,calm
14,2,0.14285714285714285,0.70833333333333337,0.33333333333333331,0.1255631484233555,0.42220375267874716,0.095041023999296981,0,0,0.071428571428571425,0,0,0,0,random_forest,3,20260805,regime,calm
14,2,0.14285714285714285,0.625,0.22500000000000001,0.12662584771801019,0.4314199893960598,0.093687687091392552,0,0,0.071428571428571425,0,0,0,0,random_forest,4,20260806,regime,calm
14,2,0.14285714285714285,0.33333333333333331,0.16666666666666666,0.13208082151074615,0.47790591404937055,0.097634825016863186,0,0,0.071428571428571425,0,0,0,0,random_forest,5,20260807,regime,calm
182,21,0.11538461538461539,0.41333924874297545,0.10552338653966589,0.10742795967354891,0.40493875047287159,0.067049733548583179,0,0,0.016483516483516484,0,0,0,0.91228070175438591,random_forest,1,20260803,regime,normal
182,21,0.11538461538461539,0.46450754214729367,0.11342311085342928,0.10730333405995301,0.40555500544802681,0.063443244265002516,0.16666666666666666,0.047619047619047616,0.032967032967032968,0,0,0,1.3684210526315788,random_forest,2,20260804,regime,normal
182,21,0.11538461538461539,0.46583850931677018,0.12105201071835846,0.1067741997199002,0.40508854519194665,0.064827644680400823,0,0,0.01098901098901099,0,0,0,0.91228070175438591,random_forest,3,20260805,regime,normal
182,21,0.11538461538461539,0.45267672286305827,0.10908993213222605,0.10703319911277442,0.4024631914653658,0.061726188432974262,0.1111111111111111,0.047619047619047616,0.049450549450549448,0,0,0,0.91228070175438591,random_forest,4,20260806,regime,normal
182,21,0.11538461538461539,0.41437444543034602,0.10734701532988587,0.10741045320219643,0.40696855996042386,0.069021259350594791,0,0,0.027472527472527472,0,0,0,1.3684210526315788,random_forest,5,20260807,regime,normal
324,27,0.083333333333333329,0.63206135428357657,0.11909310397431339,0.075854447369947856,0.28328214381081707,0.023190011368444109,0.13333333333333333,0.07407407407407407,0.046296296296296294,0,0,0,1.8181818181818183,random_forest,1,20260803,regime,stress
324,27,0.083333333333333329,0.61759571018830273,0.13105799513346755,0.075601673892756058,0.28187188219753767,0.021888909301235455,0.1891891891891892,0.25925925925925924,0.11419753086419752,0,0,0,2.5454545454545459,random_forest,2,20260804,regime,stress
324,27,0.083333333333333329,0.63592717296420997,0.13514308473003672,0.075716398981873254,0.28270133369367062,0.022601611277044752,0.15789473684210525,0.1111111111111111,0.058641975308641972,0,0,0,2.1818181818181821,random_forest,3,20260805,regime,stress
324,27,0.083333333333333329,0.61603691233320867,0.1206260892927364,0.075973664032683699,0.2848798831502628,0.021855844454822575,0.14583333333333334,0.25925925925925924,0.14814814814814814,0,0,0,2.1818181818181821,random_forest,4,20260806,regime,stress
324,27,0.083333333333333329,0.60325476992143667,0.1206612274920208,0.076017537332375859,0.28613312123964707,0.022452392054680637,0.15625,0.18518518518518517,0.098765432098765427,0,0,0,1.8181818181818183,random_forest,5,20260807,regime,stress
522,50,0.095785440613026823,0.58815677966101698,0.12949912268744435,0.087389629995048179,0.32752998147519224,0.037922748104542291,0.15277777777777779,0.22,0.13793103448275862,0,0,0,1.772830188679245,gradient_boosting,1,20260803,overall,overall
522,50,0.095785440613026823,0.58612288135593227,0.12886245837312535,0.087391240311720284,0.32754285145424383,0.037933374033745582,0.15277777777777779,0.22,0.13793103448275862,0,0,0,1.772830188679245,gradient_boosting,2,20260804,overall,overall
